feuille,repere,source,materiel,designation,qte,portee,modele,prescription,parent
DSI07,I02-29,DSI07-099,AVERTISSEUR INCENDIE KLAXON,K,1,INSTALLER,MODELE NON PRECISE,Klaxon selon legende; sonore/visuel a confirmer au schema/devis,
DSI07,I02-30,DSI07-101,AVERTISSEUR INCENDIE KLAXON,K,1,INSTALLER,MODELE NON PRECISE,Klaxon selon legende; sonore/visuel a confirmer au schema/devis,
DSI07,I02-31,DSI07-100,AVERTISSEUR INCENDIE KLAXON,K,1,INSTALLER,MODELE NON PRECISE,Klaxon selon legende; sonore/visuel a confirmer au schema/devis,
DSI07,I02-32,DSI07-102,AVERTISSEUR INCENDIE KLAXON,K,1,INSTALLER,MODELE NON PRECISE,Klaxon selon legende; sonore/visuel a confirmer au schema/devis,
DSI07,I02-33,DSI07-103,AVERTISSEUR INCENDIE KLAXON,K,1,INSTALLER,MODELE NON PRECISE,Klaxon selon legende; sonore/visuel a confirmer au schema/devis,
DSI07,I02-34,DSI07-104,AVERTISSEUR INCENDIE KLAXON,K,1,INSTALLER,MODELE NON PRECISE,Klaxon selon legende; sonore/visuel a confirmer au schema/devis,
DSI07,I02-35,DSI07-091,AVERTISSEUR INCENDIE KLAXON,K,1,INSTALLER,MODELE NON PRECISE,Klaxon selon legende; sonore/visuel a confirmer au schema/devis,
DSI07,I03-01,DSI07-106,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-02,DSI07-105,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-03,DSI07-077,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-04,DSI07-076,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-05,DSI07-093,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-06,DSI07-073,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-07,DSI07-072,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-08,DSI07-086,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-09,DSI07-087,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I03-10,DSI07-094,DECLENCHEUR MANUEL ADRESSABLE,F,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-01,DSI07-044,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-02,DSI07-045,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-03,DSI07-046,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-04,DSI07-047,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-05,DSI07-043,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-06,DSI07-020,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-07,DSI07-002,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-08,DSI07-004,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-09,DSI07-003,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-10,DSI07-017,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-11,DSI07-018,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-12,DSI07-001,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-13,DSI07-016,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I04-14,DSI07-019,DETECTEUR DE FUMEE ADRESSABLE,DF,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I05-01,DSI07-058,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-02,DSI07-057,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-03,DSI07-056,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-04,DSI07-055,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-05,DSI07-059,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-06,DSI07-054,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-07,DSI07-048,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-08,DSI07-049,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-09,DSI07-050,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-10,DSI07-051,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-11,DSI07-052,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-12,DSI07-053,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-13,DSI07-015,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-14,DSI07-013,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-15,DSI07-011,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-16,DSI07-012,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-17,DSI07-014,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-18,DSI07-031,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-19,DSI07-030,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-20,DSI07-029,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-21,DSI07-028,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-22,DSI07-032,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-23,DSI07-027,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-24,DSI07-021,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-25,DSI07-022,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-26,DSI07-023,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-27,DSI07-024,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-28,DSI07-025,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-29,DSI07-026,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-30,DSI07-010,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-31,DSI07-009,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-32,DSI07-008,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-33,DSI07-007,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-34,DSI07-006,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I05-35,DSI07-005,DETECTEUR THERMIQUE 57C FIXE,DT,1,INSTALLER,MODELE NON PRECISE,57C/135F fixe suivant legende,
DSI07,I06-01,DSI07-082,MODULE ADRESSABLE SIMPLE,MA,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I06-02,DSI07-083,MODULE ADRESSABLE SIMPLE,MA,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I06-03,DSI07-084,MODULE ADRESSABLE SIMPLE,MA,1,INSTALLER,MODELE NON PRECISE,Selon DSI09; aucun fabricant/modele nomme,
DSI07,I07-01,DSI07-121,PANNEAU ALARME INCENDIE,PAI,1,INSTALLER,MODELE NON PRECISE,Adressable; DSI09 configurations et surveillance contradictoires reservees,
DSI07,I08-01,DSI07-085,"RELAIS ADRESSABLE Tous les symboles retenus ont un ancrage PDF exact. de quantite additionnelle; ne pas additionner plans, diagrammes et plans types logements. prescrits hors plan, repartition par site a confirmer; affiches et accessoires classes A/B et surveillance a distance contradictoires: reserves. Longueurs cables/conduits des fichiers et rendu PDF seulement. logements; deux absences au RDC a confirmer. DT0.9 et K0.4 sont marques ?? sur",RA dans bordereau complementaire. et depose ancien systeme source. Deux F1.1 et deux F1.2,1 non quantifiables distincts; 15 klaxons,"INSTALLER sur ces diagrammes. RDC contre14 indices, K1.9 repete: numerotation",MODELE NON PRECISE a confirmer.,Selon DSI09; aucun fabricant/modele nomme,
DSI08,I01-01,DSI08-011,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-02,DSI08-012,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-03,DSI08-013,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-04,DSI08-014,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-05,DSI08-007,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-06,DSI08-008,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-07,DSI08-009,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-08,DSI08-010,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-09,DSI08-005,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I01-10,DSI08-006,AVERTISSEUR INCENDIE KLAXON,K,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I02-01,DSI08-044,DECLENCHEUR MANUEL ADRESSABLE,F,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I02-02,DSI08-043,DECLENCHEUR MANUEL ADRESSABLE,F,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I02-03,DSI08-038,DECLENCHEUR MANUEL ADRESSABLE,F,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I02-04,DSI08-037,DECLENCHEUR MANUEL ADRESSABLE,F,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I02-05,DSI08-034,DECLENCHEUR MANUEL ADRESSABLE,F,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I02-06,DSI08-033,DECLENCHEUR MANUEL ADRESSABLE,F,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-01,DSI08-016,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-02,DSI08-041,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-03,DSI08-042,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-04,DSI08-017,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-05,DSI08-035,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-06,DSI08-036,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-07,DSI08-029,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I03-08,DSI08-030,DETECTEUR DE FUMEE ADRESSABLE,DF,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I04-01,DSI08-045,DETECTEUR THERMIQUE 57C FIXE,DT,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I04-02,DSI08-046,DETECTEUR THERMIQUE 57C FIXE,DT,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I04-03,DSI08-039,DETECTEUR THERMIQUE 57C FIXE,DT,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I04-04,DSI08-040,DETECTEUR THERMIQUE 57C FIXE,DT,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I04-05,DSI08-032,DETECTEUR THERMIQUE 57C FIXE,DT,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I04-06,DSI08-031,DETECTEUR THERMIQUE 57C FIXE,DT,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I05-01,DSI08-048,MODULE ADRESSABLE DOUBLE,MA2,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I06-01,DSI08-047,MODULE ADRESSABLE SIMPLE,MA,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I06-02,DSI08-049,MODULE ADRESSABLE SIMPLE,MA,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I07-01,DSI08-022,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-02,DSI08-023,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-03,DSI08-024,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-04,DSI08-027,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-05,DSI08-019,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-06,DSI08-026,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-07,DSI08-025,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-08,DSI08-021,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-09,DSI08-018,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-10,DSI08-028,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I07-11,DSI08-020,MODULE ISOLATEUR BOUCLE ADRESSABLE,MIBA,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I08-01,DSI08-001,PANNEAU ALARME INCENDIE,PAI,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I08-02,DSI08-015,PANNEAU ALARME INCENDIE,PAI,1,RENVOI_DSI07,MODELE NON PRECISE,"Schema partiel: reperes extremes et ellipses ne donnent pas une quantite physique; plan de niveau maitre, divergence modules a confirmer",
DSI08,I09-01,DSI08-002,RESISTANCE FIN DE LIGNE,RFL,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I09-02,DSI08-003,RESISTANCE FIN DE LIGNE,RFL,1,INSTALLER,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
DSI08,I09-03,DSI08-004,"RESISTANCE FIN DE LIGNE Tous les symboles retenus ont un ancrage PDF exact. de quantite additionnelle; ne pas additionner plans, diagrammes et plans types logements. prescrits hors plan, repartition par site a confirmer; affiches et accessoires classes A/B et surveillance a distance contradictoires: reserves. Longueurs cables/conduits des fichiers et rendu PDF seulement. et ellipses ne sont pas un total appareils. MIBA et RFL ajoutes une seule fois; MA2",RFL dans bordereau complementaire. et depose ancien systeme versus MA simples a confirmer.,1 non quantifiables,INSTALLER sur ces diagrammes.,MODELE NON PRECISE,Quantite des symboles dessines seulement; configuration finale selon notes du diagramme et DSI09,
E02,M01-01,E02-006,BOITE DE JONCTION,BJ,1,INSTALLER,MODELE NON PRECISE,Nouvelle boite vers distributions sous dalle EAC; dimensions non indiquees,
E02,M02-01,E02-025,BOITIER CONTROLE ECLAIRAGE,CTRL,1,INSTALLER,MODELE NON PRECISE,E15 section17 NEMA1 fabrication sur mesure; composants ci-dessous inclus,
E02,M03-01,E02-002,BOITIER DE MESURAGE,HQ,1,REMPLACER,MODELE NON PRECISE,1200x1200x300; coordination Hydro-Quebec,
E02,M04-01,E02-016,CHAUFFE-EAU - RACCORDEMENT,CE1,1,A PRECISER,MODELE NON PRECISE,10kW au schema propose et existant; meme appareil que vue salle. Fourniture chauffe-eau versus raccordement a confirmer,
E02,M04-02,E02-017,CHAUFFE-EAU - RACCORDEMENT,CE2,1,A PRECISER,MODELE NON PRECISE,10kW au schema propose et existant; meme appareil que vue salle. Fourniture chauffe-eau versus raccordement a confirmer,
E02,M04-03,E02-018,CHAUFFE-EAU - RACCORDEMENT,CE3,1,A PRECISER,MODELE NON PRECISE,10kW au schema propose et existant; meme appareil que vue salle. Fourniture chauffe-eau versus raccordement a confirmer,
E02,M05-01,E02-028,CONTACTEUR ECLAIRAGE,C,1,INSTALLER,MODELE NON PRECISE,"Bobine120V, contacts30A; quatre circuits representes et minimumdeux reserves E15; six contacts minimum a confirmer",CTRL
E02,M06-01,E02-046,DEPART FUSIBLE EXISTANT,COL6,1,ENLEVER,MODELE NON PRECISE,"125A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M06-02,E02-041,DEPART FUSIBLE EXISTANT,COL1,1,ENLEVER,MODELE NON PRECISE,"125A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M06-03,E02-042,DEPART FUSIBLE EXISTANT,COL2,1,ENLEVER,MODELE NON PRECISE,"110A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M06-04,E02-043,DEPART FUSIBLE EXISTANT,COL3,1,ENLEVER,MODELE NON PRECISE,"110A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M06-05,E02-044,DEPART FUSIBLE EXISTANT,COL4,1,ENLEVER,MODELE NON PRECISE,"110A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M06-06,E02-045,DEPART FUSIBLE EXISTANT,COL5,1,ENLEVER,MODELE NON PRECISE,"110A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M06-07,E02-047,DEPART FUSIBLE EXISTANT,PS,1,ENLEVER,MODELE NON PRECISE,"200A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M06-08,E02-048,DEPART FUSIBLE EXISTANT,CE-COMMUN,1,ENLEVER,MODELE NON PRECISE,"100A3p ancien, aucune fourniture neuve",CDP-ANCIEN
E02,M07-01,E02-007,DISJONCTEUR CDP,PRINCIPAL,1,INSTALLER,MODELE NON PRECISE,600A 3p; composant CDP,CDP
E02,M07-02,E02-008,DISJONCTEUR CDP,LOGEMENTS RDC,6,INSTALLER,MODELE NON PRECISE,70A3p; bloc TYPIQUE6X: six departs,CDP
E02,M07-03,E02-009,DISJONCTEUR CDP,LOGEMENTS 2E,6,INSTALLER,MODELE NON PRECISE,70A3p; bloc TYPIQUE6X: six departs,CDP
E02,M07-04,E02-010,DISJONCTEUR CDP,LOGEMENTS 3E,6,INSTALLER,MODELE NON PRECISE,70A3p; bloc TYPIQUE6X: six departs,CDP
E02,M07-05,E02-011,DISJONCTEUR CDP,PS,1,INSTALLER,MODELE NON PRECISE,200A3p; cedule55/57/59,CDP
E02,M07-06,E02-013,DISJONCTEUR CDP,CE1,1,INSTALLER,MODELE NON PRECISE,60A2p; cedule61/63,CDP
E02,M07-07,E02-014,DISJONCTEUR CDP,CE2,1,INSTALLER,MODELE NON PRECISE,60A2p; cedule65/67,CDP
